Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Mon, Apr 15 2013,0300,24,50,50,20,74,29.7
Mon, Apr 15 2013,0400,30,50,32,31.2,62,40.3
Mon, Apr 15 2013,0500,52,50,18,61.1,70,52.9
Mon, Apr 15 2013,0600,132,39.4,52,59.6,184,45.1
Mon, Apr 15 2013,0700,256,36.7,88,44.3,344,38.7
Mon, Apr 15 2013,0800,671,24.1,216,27.3,887,24.9
Mon, Apr 15 2013,0900,929,18.7,431,23,1360,20.1
Mon, Apr 15 2013,1000,1169,11.7,703,14.7,1872,12.8
Mon, Apr 15 2013,1100,732,19.3,512,18.8,1244,19.1
Mon, Apr 15 2013,1200,527,22,534,20.8,1061,21.4
Mon, Apr 15 2013,1300,569,23.7,534,22.5,1103,23.1
Mon, Apr 15 2013,1400,564,19.3,539,24.7,1103,21.9
Mon, Apr 15 2013,1500,530,23.4,544,20.6,1074,22
Mon, Apr 15 2013,1600,528,19.9,599,20.5,1127,20.2
Mon, Apr 15 2013,1700,548,20.1,690,18.1,1238,19
Mon, Apr 15 2013,1800,589,14.3,757,15.7,1346,15.1
Mon, Apr 15 2013,1900,672,13.8,1044,12.5,1716,13
Mon, Apr 15 2013,2000,563,12.8,788,12.7,1351,12.7
Mon, Apr 15 2013,2100,428,22,448,15,876,18.4
Mon, Apr 15 2013,2200,257,18.7,331,15.7,588,17
Mon, Apr 15 2013,2300,220,19.1,209,17.2,429,18.2
Mon, Apr 15 2013,2400,145,20.7,147,23.1,292,21.9
Tue, Apr 16 2013,0100,102,38.2,103,31.1,205,34.6
Tue, Apr 16 2013,0200,49,83.7,85,28.2,134,48.5
Tue, Apr 16 2013,0300,26,50,73,30.1,99,35.4
Tue, Apr 16 2013,0400,28,53.6,45,75.6,73,67.1
Tue, Apr 16 2013,0500,40,60,32,62.5,72,61.1
Tue, Apr 16 2013,0600,101,40.6,30,63.3,131,45.8
Tue, Apr 16 2013,0700,191,38.7,79,45.6,270,40.7
Tue, Apr 16 2013,0800,581,23.8,171,33.9,752,26.1
Tue, Apr 16 2013,0900,849,17.2,358,19.8,1207,18
Tue, Apr 16 2013,1000,1247,10.1,747,14.7,1994,11.8
Tue, Apr 16 2013,1100,756,16.3,541,17.2,1297,16.7
Tue, Apr 16 2013,1200,536,25.6,566,19.1,1102,22.2
Tue, Apr 16 2013,1300,491,24.4,530,21.7,1021,23
Tue, Apr 16 2013,1400,539,18.6,542,23.1,1081,20.8
Tue, Apr 16 2013,1500,614,22.6,546,22,1160,22.3
Tue, Apr 16 2013,1600,609,20,597,24.3,1206,22.1
Tue, Apr 16 2013,1700,655,16,731,17.6,1386,16.9
Tue, Apr 16 2013,1800,619,15.3,862,17.9,1481,16.8
Tue, Apr 16 2013,1900,736,12.4,1072,12.5,1808,12.4
Tue, Apr 16 2013,2000,638,14.4,839,12.5,1477,13.3
Tue, Apr 16 2013,2100,421,21.6,539,16.5,960,18.8
Tue, Apr 16 2013,2200,266,19.9,334,17.7,600,18.7
Tue, Apr 16 2013,2300,203,20.2,301,10.3,504,14.3
Tue, Apr 16 2013,2400,150,16,205,12.7,355,14.1
Wed, Apr 17 2013,0100,114,37.7,134,20.1,248,28.2
Wed, Apr 17 2013,0200,66,60.6,93,24.7,159,39.6
Wed, Apr 17 2013,0300,29,44.8,83,26.5,112,31.2
Wed, Apr 17 2013,0400,25,60,44,56.8,69,58
Wed, Apr 17 2013,0500,45,44.4,39,56.4,84,50
Wed, Apr 17 2013,0600,111,48.6,39,46.2,150,48
Wed, Apr 17 2013,0700,206,45.1,80,51.2,286,46.9
Wed, Apr 17 2013,0800,552,22.6,152,38.2,704,26
Wed, Apr 17 2013,0900,815,20.1,341,25.5,1156,21.7
Wed, Apr 17 2013,1000,1178,9.3,730,14,1908,11.1
Wed, Apr 17 2013,1100,793,16.4,576,17.4,1369,16.8
Wed, Apr 17 2013,1200,613,19.7,546,22.9,1159,21.2
Wed, Apr 17 2013,1300,578,21.3,504,23.8,1082,22.5
Wed, Apr 17 2013,1400,517,19.7,520,22.9,1037,21.3
Wed, Apr 17 2013,1500,497,19.1,583,22.1,1080,20.7
Wed, Apr 17 2013,1600,550,20,682,23.2,1232,21.8
Wed, Apr 17 2013,1700,587,16.9,810,22,1397,19.8
Wed, Apr 17 2013,1800,620,17.7,897,15.9,1517,16.7
Wed, Apr 17 2013,1900,687,12.5,1195,11.4,1882,11.8
Wed, Apr 17 2013,2000,618,13.6,848,10.8,1466,12
Wed, Apr 17 2013,2100,455,20.4,568,13.7,1023,16.7
Wed, Apr 17 2013,2200,293,20.1,345,14.2,638,16.9
Wed, Apr 17 2013,2300,323,21.7,270,14.4,593,18.4
Wed, Apr 17 2013,2400,185,21.1,163,19,348,20.1
Thu, Apr 18 2013,0100,100,23,128,26.6,228,25
Thu, Apr 18 2013,0200,47,36.2,94,20.2,141,25.5
Thu, Apr 18 2013,0300,48,39.6,59,39,107,39.3
Thu, Apr 18 2013,0400,67,37.3,52,46.2,119,41.2
Thu, Apr 18 2013,0500,81,39.5,65,41.5,146,40.4
Thu, Apr 18 2013,0600,153,35.3,110,34.5,263,35
Thu, Apr 18 2013,0700,203,41.4,126,29.4,329,36.8
Thu, Apr 18 2013,0800,566,23,190,30.5,756,24.9
Thu, Apr 18 2013,0900,893,15.8,401,22.2,1294,17.8
Thu, Apr 18 2013,1000,1167,9.4,776,15.1,1943,11.7
Thu, Apr 18 2013,1100,740,19.1,663,17.3,1403,18.2
Thu, Apr 18 2013,1200,567,24.9,600,19.8,1167,22.3
Thu, Apr 18 2013,1300,524,22.9,504,25,1028,23.9
Thu, Apr 18 2013,1400,572,20.3,565,19.1,1137,19.7
Thu, Apr 18 2013,1500,578,16.1,636,19,1214,17.6
Thu, Apr 18 2013,1600,621,18,679,21.2,1300,19.7
Thu, Apr 18 2013,1700,701,16.1,733,20.7,1434,18.5
Thu, Apr 18 2013,1800,712,14,983,14,1695,14
Thu, Apr 18 2013,1900,678,10.5,1051,12.8,1729,11.9
Thu, Apr 18 2013,2000,600,11.2,870,12.4,1470,12
Thu, Apr 18 2013,2100,570,18.1,706,13.9,1276,15.8
Thu, Apr 18 2013,2200,352,16.5,430,17.4,782,17
Thu, Apr 18 2013,2300,257,23.7,325,17.2,582,20.1
Thu, Apr 18 2013,2400,176,18.8,212,17.5,388,18
Fri, Apr 19 2013,0100,138,28.3,203,17.7,341,22
Fri, Apr 19 2013,0200,92,42.4,141,18.4,233,27.9
Fri, Apr 19 2013,0300,51,52.9,99,29.3,150,37.3
Fri, Apr 19 2013,0400,40,52.5,53,56.6,93,54.8
Fri, Apr 19 2013,0500,72,51.4,47,61.7,119,55.5
Fri, Apr 19 2013,0600,109,43.1,54,55.6,163,47.2
Fri, Apr 19 2013,0700,208,46.2,79,43,287,45.3
Fri, Apr 19 2013,0800,500,26.4,164,44.5,664,30.9
Fri, Apr 19 2013,0900,746,19.8,349,24.4,1095,21.3
Fri, Apr 19 2013,1000,1009,14.1,712,16,1721,14.9
Fri, Apr 19 2013,1100,709,19.3,600,14,1309,16.9
Fri, Apr 19 2013,1200,618,19.4,610,23.4,1228,21.4
Fri, Apr 19 2013,1300,603,19.6,603,21.1,1206,20.3
Fri, Apr 19 2013,1400,636,16.8,714,19.6,1350,18.3
Fri, Apr 19 2013,1500,683,16.3,765,20,1448,18.2
Fri, Apr 19 2013,1600,773,14.2,859,18.6,1632,16.5
Fri, Apr 19 2013,1700,820,12.9,997,16.1,1817,14.7
Fri, Apr 19 2013,1800,814,11.4,1082,14.2,1896,13
Fri, Apr 19 2013,1900,849,11.1,1168,11.3,2017,11.2
Fri, Apr 19 2013,2000,742,11.5,925,12.1,1667,11.8
Fri, Apr 19 2013,2100,533,14.4,768,13,1301,13.6
Fri, Apr 19 2013,2200,346,13,508,10,854,11.2
Fri, Apr 19 2013,2300,307,13.4,313,11.5,620,12.4
Fri, Apr 19 2013,2400,178,19.1,228,20.2,406,19.7
Sat, Apr 20 2013,0100,134,23.9,240,15,374,18.2
Sat, Apr 20 2013,0200,89,36,139,16.5,228,24.1
Sat, Apr 20 2013,0300,36,38.9,111,33.3,147,34.7
Sat, Apr 20 2013,0400,43,37.2,39,48.7,82,42.7
Sat, Apr 20 2013,0500,58,44.8,38,42.1,96,43.8
Sat, Apr 20 2013,0600,73,35.6,33,51.5,106,40.6
Sat, Apr 20 2013,0700,96,21.9,51,29.4,147,24.5
Sat, Apr 20 2013,0800,183,20.2,100,40,283,27.2
Sat, Apr 20 2013,0900,304,19.1,253,28.9,557,23.5
Sat, Apr 20 2013,1000,393,12,433,13.9,826,13
Sat, Apr 20 2013,1100,490,12.9,594,12.8,1084,12.8
Sat, Apr 20 2013,1200,545,8.8,706,11.2,1251,10.2
Sat, Apr 20 2013,1300,563,9.8,788,6.9,1351,8.1
Sat, Apr 20 2013,1400,681,7.6,700,8.9,1381,8.3
Sat, Apr 20 2013,1500,707,5.4,663,7.2,1370,6.3
Sat, Apr 20 2013,1600,777,4.9,662,10.6,1439,7.5
Sat, Apr 20 2013,1700,607,6.9,590,8.3,1197,7.6
Sat, Apr 20 2013,1800,642,6.7,567,6,1209,6.4
Sat, Apr 20 2013,1900,735,8.4,615,5.4,1350,7
Sat, Apr 20 2013,2000,709,10,581,6.9,1290,8.6
Sat, Apr 20 2013,2100,521,11.7,474,9.3,995,10.6
Sat, Apr 20 2013,2200,275,5.5,301,8.6,576,7.1
Sat, Apr 20 2013,2300,190,9.5,213,9.4,403,9.4
Sat, Apr 20 2013,2400,141,5,177,7.3,318,6.3
Sun, Apr 21 2013,0100,98,14.3,123,7.3,221,10.4
Sun, Apr 21 2013,0200,96,25,118,8.5,214,15.9
Sun, Apr 21 2013,0300,57,15.8,92,9.8,149,12.1
Sun, Apr 21 2013,0400,53,22.6,41,24.4,94,23.4
Sun, Apr 21 2013,0500,39,30.8,20,30,59,30.5
Sun, Apr 21 2013,0600,41,24.4,25,24,66,24.2
Sun, Apr 21 2013,0700,77,20.8,41,31.7,118,24.6
Sun, Apr 21 2013,0800,125,20,47,17,172,19.2
Sun, Apr 21 2013,0900,194,15.5,110,18.2,304,16.4
Sun, Apr 21 2013,1000,228,11.8,166,15.1,394,13.2
Sun, Apr 21 2013,1100,322,8.7,223,14.8,545,11.2
Sun, Apr 21 2013,1200,395,8.6,389,8.7,784,8.7
Sun, Apr 21 2013,1300,482,4.8,508,4.7,990,4.7
Sun, Apr 21 2013,1400,599,5,733,4.1,1332,4.5
Sun, Apr 21 2013,1500,604,4.3,794,4.7,1398,4.5
Sun, Apr 21 2013,1600,638,5.8,667,5.2,1305,5.5
Sun, Apr 21 2013,1700,666,5.4,697,4.7,1363,5.1
Sun, Apr 21 2013,1800,805,6.3,651,5.4,1456,5.9
Sun, Apr 21 2013,1900,686,6.1,616,5.4,1302,5.8
Sun, Apr 21 2013,2000,760,8.4,679,7.5,1439,8
Sun, Apr 21 2013,2100,699,8.6,594,9.6,1293,9
Sun, Apr 21 2013,2200,443,7.9,510,11.6,953,9.9
Sun, Apr 21 2013,2300,288,7.6,309,7.1,597,7.4
Sun, Apr 21 2013,2400,183,8.2,181,12.2,364,10.2
Mon, Apr 22 2013,0100,129,22.5,190,8.4,319,14.1
Mon, Apr 22 2013,0200,68,39.7,107,11.2,175,22.3
Mon, Apr 22 2013,0300,34,26.5,55,25.5,89,25.8
Mon, Apr 22 2013,0400,35,42.9,31,35.5,66,39.4
Mon, Apr 22 2013,0500,62,32.3,30,66.7,92,43.5
Mon, Apr 22 2013,0600,142,34.5,50,62,192,41.7
Mon, Apr 22 2013,0700,256,40.2,77,33.8,333,38.7
Mon, Apr 22 2013,0800,698,24.2,199,27.6,897,25
Mon, Apr 22 2013,0900,929,18,401,22.2,1330,19.2
Mon, Apr 22 2013,1000,1203,13.2,701,17.1,1904,14.7
Mon, Apr 22 2013,1100,746,19.6,526,20,1272,19.7
Mon, Apr 22 2013,1200,548,24.6,537,22.7,1085,23.7
Mon, Apr 22 2013,1300,515,18.6,546,20.5,1061,19.6
Mon, Apr 22 2013,1400,558,23.1,537,20.9,1095,22
Mon, Apr 22 2013,1500,597,19.8,590,22,1187,20.9
Mon, Apr 22 2013,1600,590,21.7,656,21.3,1246,21.5
Mon, Apr 22 2013,1700,617,18.2,661,18.3,1278,18.2
Mon, Apr 22 2013,1800,577,16.8,846,16.7,1423,16.7
Mon, Apr 22 2013,1900,636,15.9,1001,14.2,1637,14.8
Mon, Apr 22 2013,2000,574,17.2,783,14.2,1357,15.5
Mon, Apr 22 2013,2100,400,18.5,483,15.7,883,17
Mon, Apr 22 2013,2200,282,21.3,336,16.7,618,18.8
Mon, Apr 22 2013,2300,227,22,211,14.2,438,18.3
Mon, Apr 22 2013,2400,131,19.8,148,23,279,21.5
Tue, Apr 23 2013,0100,85,34.1,128,24.2,213,28.2
Tue, Apr 23 2013,0200,69,63.8,93,19.4,162,38.3
Tue, Apr 23 2013,0300,27,40.7,61,39.3,88,39.8
Tue, Apr 23 2013,0400,33,57.6,35,68.6,68,63.2
Tue, Apr 23 2013,0500,58,43.1,26,57.7,84,47.6
Tue, Apr 23 2013,0600,104,46.2,47,51.1,151,47.7
Tue, Apr 23 2013,0700,210,36.2,81,46.9,291,39.2
Tue, Apr 23 2013,0800,609,24.3,190,37.9,799,27.5
Tue, Apr 23 2013,0900,877,15.6,382,22.5,1259,17.7
Tue, Apr 23 2013,1000,1195,10.1,742,17.1,1937,12.8
Tue, Apr 23 2013,1100,803,16.4,659,17.6,1462,17
Tue, Apr 23 2013,1200,637,22.3,540,20.4,1177,21.4
Tue, Apr 23 2013,1300,566,20.3,577,21.3,1143,20.8
Tue, Apr 23 2013,1400,559,24,542,21.4,1101,22.7
Tue, Apr 23 2013,1500,628,17.7,585,24.6,1213,21
Tue, Apr 23 2013,1600,604,16.6,627,23.9,1231,20.3
Tue, Apr 23 2013,1700,601,19,659,18.7,1260,18.8
Tue, Apr 23 2013,1800,649,16.6,859,15.9,1508,16.2
Tue, Apr 23 2013,1900,730,13.8,1133,13.1,1863,13.4
Tue, Apr 23 2013,2000,630,12.5,849,13,1479,12.8
Tue, Apr 23 2013,2100,437,21.3,531,16.4,968,18.6
Tue, Apr 23 2013,2200,287,16,391,10.5,678,12.8
Tue, Apr 23 2013,2300,216,22.2,311,14.5,527,17.6
Tue, Apr 23 2013,2400,172,24.4,219,19.6,391,21.7
Wed, Apr 24 2013,0100,91,37.4,126,20.6,217,27.6
Wed, Apr 24 2013,0200,68,61.8,91,29.7,159,43.4
Wed, Apr 24 2013,0300,31,51.6,74,28.4,105,35.2
Wed, Apr 24 2013,0400,25,60,48,64.6,73,63
Wed, Apr 24 2013,0500,70,54.3,29,62.1,99,56.6
Wed, Apr 24 2013,0600,104,38.5,47,63.8,151,46.4
Wed, Apr 24 2013,0700,200,47,69,60.9,269,50.6
Wed, Apr 24 2013,0800,594,23.7,209,38.3,803,27.5
Wed, Apr 24 2013,0900,859,18.6,425,25.6,1284,21
Wed, Apr 24 2013,1000,1216,13.3,810,15.2,2026,14.1
Wed, Apr 24 2013,1100,773,18,661,16.5,1434,17.3
Wed, Apr 24 2013,1200,578,22,604,22.5,1182,22.3
Wed, Apr 24 2013,1300,581,21.9,553,24.8,1134,23.3
Wed, Apr 24 2013,1400,667,22.2,554,22.2,1221,22.2
Wed, Apr 24 2013,1500,596,17.4,628,19.7,1224,18.6
Wed, Apr 24 2013,1600,631,19.3,678,22.6,1309,21
Wed, Apr 24 2013,1700,646,18.3,731,21.8,1377,20.1
Wed, Apr 24 2013,1800,727,16.2,941,17,1668,16.7
Wed, Apr 24 2013,1900,763,14.4,1130,12.3,1893,13.2
Wed, Apr 24 2013,2000,632,12.3,770,11,1402,11.6
Wed, Apr 24 2013,2100,437,19.9,610,16.4,1047,17.9
Wed, Apr 24 2013,2200,310,21.9,423,16.3,733,18.7
Wed, Apr 24 2013,2300,217,18.9,311,13.5,528,15.7
Wed, Apr 24 2013,2400,166,14.5,223,19.3,389,17.2
Thu, Apr 25 2013,0100,110,40,168,17.9,278,26.6
Thu, Apr 25 2013,0200,65,55.4,117,23.1,182,34.6
Thu, Apr 25 2013,0300,35,40,66,34.8,101,36.6
Thu, Apr 25 2013,0400,28,57.1,36,69.4,64,64.1
Thu, Apr 25 2013,0500,66,57.6,38,44.7,104,52.9
Thu, Apr 25 2013,0600,103,45.6,44,63.6,147,51
Thu, Apr 25 2013,0700,218,48.6,79,54.4,297,50.2
Thu, Apr 25 2013,0800,585,24.3,176,39.2,761,27.7
Thu, Apr 25 2013,0900,901,18.6,376,26.1,1277,20.8
Thu, Apr 25 2013,1000,1206,11.6,749,16.2,1955,13.4
Thu, Apr 25 2013,1100,852,16.5,569,18.3,1421,17.2
Thu, Apr 25 2013,1200,587,23.9,635,20,1222,21.8
Thu, Apr 25 2013,1300,605,20.2,586,19.3,1191,19.7
Thu, Apr 25 2013,1400,671,18.6,638,18,1309,18.3
Thu, Apr 25 2013,1500,582,15.6,632,23.9,1214,19.9
Thu, Apr 25 2013,1600,639,17.7,676,18.9,1315,18.3
Thu, Apr 25 2013,1700,774,15.9,857,20.4,1631,18.3
Thu, Apr 25 2013,1800,718,16.2,909,15.6,1627,15.9
Thu, Apr 25 2013,1900,729,10.3,1230,13.2,1959,12.1
Thu, Apr 25 2013,2000,656,15.4,885,14,1541,14.6
Thu, Apr 25 2013,2100,466,21.2,609,17.1,1075,18.9
Thu, Apr 25 2013,2200,318,19.8,424,11.1,742,14.8
Thu, Apr 25 2013,2300,250,19.6,366,13.4,616,15.9
Thu, Apr 25 2013,2400,197,16.8,239,14.6,436,15.6
Fri, Apr 26 2013,0100,118,33.9,211,16.1,329,22.5
Fri, Apr 26 2013,0200,67,44.8,125,17.6,192,27.1
Fri, Apr 26 2013,0300,42,50,97,34,139,38.8
Fri, Apr 26 2013,0400,28,50,39,66.7,67,59.7
Fri, Apr 26 2013,0500,68,41.2,42,54.8,110,46.4
Fri, Apr 26 2013,0600,100,41,43,53.5,143,44.8
Fri, Apr 26 2013,0700,173,43.4,78,50,251,45.4
Fri, Apr 26 2013,0800,546,23.8,180,40.6,726,28
Fri, Apr 26 2013,0900,776,21,381,31,1157,24.3
Fri, Apr 26 2013,1000,1049,12.6,713,19.8,1762,15.5
Fri, Apr 26 2013,1100,722,17.2,581,18.4,1303,17.7
Fri, Apr 26 2013,1200,647,19,598,20.1,1245,19.5
Fri, Apr 26 2013,1300,658,21.9,682,22.4,1340,22.2
Fri, Apr 26 2013,1400,681,20,673,19,1354,19.5
Fri, Apr 26 2013,1500,691,17.5,785,18,1476,17.8
Fri, Apr 26 2013,1600,804,16.5,860,20.6,1664,18.6
Fri, Apr 26 2013,1700,917,11.2,1011,16.1,1928,13.8
Fri, Apr 26 2013,1800,850,10,1117,14,1967,12.3
Fri, Apr 26 2013,1900,860,11,1189,11.2,2049,11.1
Fri, Apr 26 2013,2000,808,9.5,953,11,1761,10.3
Fri, Apr 26 2013,2100,574,11,788,11.9,1362,11.5
Fri, Apr 26 2013,2200,396,14.4,599,11,995,12.4
Fri, Apr 26 2013,2300,264,16.3,418,11.2,682,13.2
Fri, Apr 26 2013,2400,222,14.9,254,14.6,476,14.7
Sat, Apr 27 2013,0100,141,21.3,194,18,335,19.4
Sat, Apr 27 2013,0200,115,34.8,125,24,240,29.2
Sat, Apr 27 2013,0300,55,36.4,103,24.3,158,28.5
Sat, Apr 27 2013,0400,37,32.4,36,44.4,73,38.4
Sat, Apr 27 2013,0500,40,37.5,37,40.5,77,39
Sat, Apr 27 2013,0600,75,32,27,37,102,33.3
Sat, Apr 27 2013,0700,91,36.3,50,46,141,39.7
Sat, Apr 27 2013,0800,177,20.3,120,26.7,297,22.9
Sat, Apr 27 2013,0900,283,16.6,312,22.8,595,19.8
Sat, Apr 27 2013,1000,552,13.9,431,13.5,983,13.7
Sat, Apr 27 2013,1100,543,10.3,567,10.6,1110,10.5
Sat, Apr 27 2013,1200,567,13.6,670,9.3,1237,11.2
Sat, Apr 27 2013,1300,678,9.3,739,7.6,1417,8.4
Sat, Apr 27 2013,1400,715,8.4,720,7.5,1435,7.9
Sat, Apr 27 2013,1500,702,7.5,726,8.3,1428,7.9
Sat, Apr 27 2013,1600,788,5.1,725,8.8,1513,6.9
Sat, Apr 27 2013,1700,671,5.1,663,9.5,1334,7.3
Sat, Apr 27 2013,1800,727,6.5,680,7.8,1407,7.1
Sat, Apr 27 2013,1900,646,5.4,572,8.4,1218,6.8
Sat, Apr 27 2013,2000,756,6.3,605,9.3,1361,7.6
Sat, Apr 27 2013,2100,561,12.7,507,8.5,1068,10.7
Sat, Apr 27 2013,2200,429,11.4,355,7.3,784,9.6
Sat, Apr 27 2013,2300,234,6.8,238,5.9,472,6.4
Sat, Apr 27 2013,2400,164,10.4,177,7.3,341,8.8
Sun, Apr 28 2013,0100,119,11.8,165,10.3,284,10.9
Sun, Apr 28 2013,0200,94,23.4,125,12.8,219,17.4
Sun, Apr 28 2013,0300,65,18.5,104,7.7,169,11.8
Sun, Apr 28 2013,0400,42,33.3,75,16,117,22.2
Sun, Apr 28 2013,0500,36,19.4,33,27.3,69,23.2
Sun, Apr 28 2013,0600,60,13.3,29,24.1,89,16.9
Sun, Apr 28 2013,0700,69,14.5,31,32.3,100,20
Sun, Apr 28 2013,0800,111,19.8,63,17.5,174,19
Sun, Apr 28 2013,0900,162,15.4,91,18.7,253,16.6
Sun, Apr 28 2013,1000,288,15.3,176,13.1,464,14.4
Sun, Apr 28 2013,1100,392,8.7,227,10.1,619,9.2
Sun, Apr 28 2013,1200,643,7.8,404,7.4,1047,7.6
Sun, Apr 28 2013,1300,989,4.8,509,5.1,1498,4.9
Sun, Apr 28 2013,1400,941,4.5,678,4.6,1619,4.5
Sun, Apr 28 2013,1500,745,5.4,835,5.6,1580,5.5
Sun, Apr 28 2013,1600,733,5.5,815,5.6,1548,5.6
Sun, Apr 28 2013,1700,746,7,765,5.4,1511,6.2
Sun, Apr 28 2013,1800,764,5.2,737,6.9,1501,6.1
Sun, Apr 28 2013,1900,739,6.1,766,7.7,1505,6.9
Sun, Apr 28 2013,2000,761,7.5,1120,4.5,1881,5.7
Sun, Apr 28 2013,2100,588,11.9,1108,4.3,1696,7
Sun, Apr 28 2013,2200,390,6.9,633,5.7,1023,6.2
Sun, Apr 28 2013,2300,264,4.9,343,4.1,607,4.4
Sun, Apr 28 2013,2400,186,11.3,220,11.8,406,11.6
Mon, Apr 29 2013,0100,125,24,144,6.9,269,14.9
Mon, Apr 29 2013,0200,62,43.5,108,9.3,170,21.8
Mon, Apr 29 2013,0300,28,42.9,55,29.1,83,33.7
Mon, Apr 29 2013,0400,28,64.3,25,52,53,58.5
Mon, Apr 29 2013,0500,52,51.9,26,50,78,51.3
Mon, Apr 29 2013,0600,136,36,43,55.8,179,40.8
Mon, Apr 29 2013,0700,248,41.1,83,37.3,331,40.2
Mon, Apr 29 2013,0800,704,23.3,219,31.1,923,25.1
Mon, Apr 29 2013,0900,971,18.5,435,21.6,1406,19.5
Mon, Apr 29 2013,1000,1204,10.5,720,14,1924,11.9
Mon, Apr 29 2013,1100,706,19.1,555,18,1261,18.6
Mon, Apr 29 2013,1200,569,20.7,554,19,1123,19.9
Mon, Apr 29 2013,1300,558,23.1,526,20,1084,21.6
Mon, Apr 29 2013,1400,534,19.9,574,22.1,1108,21
Mon, Apr 29 2013,1500,581,19.8,567,20.8,1148,20.3
Mon, Apr 29 2013,1600,546,20.5,658,22,1204,21.3
Mon, Apr 29 2013,1700,587,21,674,19.3,1261,20.1
Mon, Apr 29 2013,1800,628,15.1,832,16.6,1460,16
Mon, Apr 29 2013,1900,707,13.7,1044,11.8,1751,12.6
Mon, Apr 29 2013,2000,566,13.1,798,14,1364,13.6
Mon, Apr 29 2013,2100,421,22.6,504,14.7,925,18.3
Mon, Apr 29 2013,2200,267,18.7,362,16.6,629,17.5
Mon, Apr 29 2013,2300,241,22,217,18,458,20.1
Mon, Apr 29 2013,2400,155,17.4,150,18.7,305,18
Tue, Apr 30 2013,0100,98,28.6,145,20.7,243,23.9
Tue, Apr 30 2013,0200,73,64.4,126,16.7,199,34.2
Tue, Apr 30 2013,0300,22,31.8,67,38.8,89,37.1
Tue, Apr 30 2013,0400,34,47.1,38,55.3,72,51.4
Tue, Apr 30 2013,0500,59,52.5,33,63.6,92,56.5
Tue, Apr 30 2013,0600,96,38.5,55,54.5,151,44.4
Tue, Apr 30 2013,0700,205,39,72,44.4,277,40.4
Tue, Apr 30 2013,0800,615,22.9,186,39.8,801,26.8
Tue, Apr 30 2013,0900,919,18.1,388,28.9,1307,21.3
Tue, Apr 30 2013,1000,1188,12,723,17.8,1911,14.2
Tue, Apr 30 2013,1100,759,16.1,655,17.3,1414,16.6
Tue, Apr 30 2013,1200,580,23.4,661,20,1241,21.6
Tue, Apr 30 2013,1300,570,24,575,22.8,1145,23.4
Tue, Apr 30 2013,1400,614,23.9,522,23,1136,23.5
Tue, Apr 30 2013,1500,560,24.1,591,24.4,1151,24.2
Tue, Apr 30 2013,1600,563,21,693,23.1,1256,22.1
Tue, Apr 30 2013,1700,627,19.9,778,19.9,1405,19.9
Tue, Apr 30 2013,1800,633,14.7,880,16.2,1513,15.6
Tue, Apr 30 2013,1900,730,13.3,1087,11.3,1817,12.1
Tue, Apr 30 2013,2000,646,14.6,851,12.5,1497,13.4
Tue, Apr 30 2013,2100,468,20.5,550,17.6,1018,19
Tue, Apr 30 2013,2200,262,23.7,340,14.4,602,18.4
Tue, Apr 30 2013,2300,224,29.5,253,15,477,21.8
Tue, Apr 30 2013,2400,162,17.9,183,18.6,345,18.3
Wed, May 1 2013,0100,105,35.2,138,21.7,243,27.6
Wed, May 1 2013,0200,72,55.6,124,18.5,196,32.1
Wed, May 1 2013,0300,37,67.6,76,27.6,113,40.7
Wed, May 1 2013,0400,36,44.4,49,57.1,85,51.8
Wed, May 1 2013,0500,55,49.1,38,60.5,93,53.8
Wed, May 1 2013,0600,122,43.4,39,46.2,161,44.1
Wed, May 1 2013,0700,225,35.1,89,56.2,314,41.1
Wed, May 1 2013,0800,601,23.6,174,35.1,775,26.2
Wed, May 1 2013,0900,851,17.7,408,23.8,1259,19.7
Wed, May 1 2013,1000,1185,11.4,781,16.1,1966,13.3
Wed, May 1 2013,1100,788,18.7,708,17.9,1496,18.3
Wed, May 1 2013,1200,590,21.7,563,21,1153,21.3
Wed, May 1 2013,1300,606,24.4,624,22.1,1230,23.3
Wed, May 1 2013,1400,541,22.2,580,24.5,1121,23.4
Wed, May 1 2013,1500,523,22.2,604,20.5,1127,21.3
Wed, May 1 2013,1600,600,20.5,615,24.2,1215,22.4
Wed, May 1 2013,1700,631,16.6,749,22.3,1380,19.7
Wed, May 1 2013,1800,735,11,927,15.5,1662,13.5
Wed, May 1 2013,1900,765,12.9,1081,14.6,1846,13.9
Wed, May 1 2013,2000,617,14.1,837,12.7,1454,13.3
Wed, May 1 2013,2100,427,22.7,576,15.5,1003,18.5
Wed, May 1 2013,2200,274,20.4,339,17.1,613,18.6
Wed, May 1 2013,2300,262,25.2,284,15.1,546,20
Wed, May 1 2013,2400,187,14.4,207,16.4,394,15.5
Thu, May 2 2013,0100,84,36.9,153,20.3,237,26.2
Thu, May 2 2013,0200,69,56.5,115,28.7,184,39.1
Thu, May 2 2013,0300,23,65.2,58,51.7,81,55.6
Thu, May 2 2013,0400,32,53.1,45,48.9,77,50.6
Thu, May 2 2013,0500,57,42.1,33,69.7,90,52.2
Thu, May 2 2013,0600,121,47.1,43,69.8,164,53
Thu, May 2 2013,0700,221,43.9,83,59,304,48
Thu, May 2 2013,0800,597,25.5,189,32.3,786,27.1
