Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Mon, Feb 20 2012,1400,1714,7,1590,7.8,3304,7.4
Mon, Feb 20 2012,1500,1672,7.5,1668,8.5,3340,8
Mon, Feb 20 2012,1600,1797,5.5,1888,7.5,3685,6.5
Mon, Feb 20 2012,1700,2412,3,2888,3.9,5300,3.5
Mon, Feb 20 2012,1800,3185,1.5,3363,2.3,6548,1.9
Mon, Feb 20 2012,1900,2636,1.6,2431,1.5,5067,1.6
Mon, Feb 20 2012,2000,1375,2.5,1305,2.5,2680,2.5
Mon, Feb 20 2012,2100,928,1.7,814,3.1,1742,2.4
Mon, Feb 20 2012,2200,676,2.8,614,2.9,1290,2.9
Mon, Feb 20 2012,2300,512,3.5,437,2.5,949,3.1
Mon, Feb 20 2012,2400,308,3.6,230,5.2,538,4.3
Tue, Feb 21 2012,0100,142,8.5,132,7.6,274,8
Tue, Feb 21 2012,0200,67,10.4,66,10.6,133,10.5
Tue, Feb 21 2012,0300,40,30,46,19.6,86,24.4
Tue, Feb 21 2012,0400,34,26.5,45,17.8,79,21.5
Tue, Feb 21 2012,0500,60,41.7,127,14.2,187,23
Tue, Feb 21 2012,0600,200,20,235,11.9,435,15.6
Tue, Feb 21 2012,0700,650,12,790,8,1440,9.8
Tue, Feb 21 2012,0800,3139,5,2546,2.8,5685,4
Tue, Feb 21 2012,0900,4033,3.9,3325,2.6,7358,3.4
Tue, Feb 21 2012,1000,2744,6.2,2147,6.1,4891,6.1
Tue, Feb 21 2012,1100,1802,6.8,1597,8.3,3399,7.5
Tue, Feb 21 2012,1200,1527,10.5,1519,9.2,3046,9.8
Tue, Feb 21 2012,1300,1558,7.8,1559,9.3,3117,8.6
Tue, Feb 21 2012,1400,1711,6.8,1682,7.6,3393,7.2
Tue, Feb 21 2012,1500,1708,7,1664,8.2,3372,7.6
Tue, Feb 21 2012,1600,1903,6.1,2045,7.8,3948,7
Tue, Feb 21 2012,1700,2446,3.5,3033,4.3,5479,3.9
Tue, Feb 21 2012,1800,3287,1.6,3474,2.8,6761,2.2
Tue, Feb 21 2012,1900,2779,1.5,2481,2.1,5260,1.8
Tue, Feb 21 2012,2000,1541,1.3,1413,2.3,2954,1.8
Tue, Feb 21 2012,2100,979,1.9,846,2,1825,2
Tue, Feb 21 2012,2200,718,2.2,659,2.3,1377,2.3
Tue, Feb 21 2012,2300,601,2.7,494,2.4,1095,2.6
Tue, Feb 21 2012,2400,349,3.4,252,4.4,601,3.8
Wed, Feb 22 2012,0100,181,7.7,144,4.2,325,6.2
Wed, Feb 22 2012,0200,89,13.5,74,14.9,163,14.1
Wed, Feb 22 2012,0300,42,19,55,12.7,97,15.5
Wed, Feb 22 2012,0400,44,31.8,56,16.1,100,23
Wed, Feb 22 2012,0500,60,36.7,131,9.9,191,18.3
Wed, Feb 22 2012,0600,188,18.1,242,10.7,430,14
Wed, Feb 22 2012,0700,650,11.5,746,5.1,1396,8.1
Wed, Feb 22 2012,0800,2998,5.5,2492,2.7,5490,4.2
Wed, Feb 22 2012,0900,3958,3.8,2931,2,6889,3
Wed, Feb 22 2012,1000,2626,6.4,2235,5.9,4861,6.2
Wed, Feb 22 2012,1100,1747,9.6,1610,9.8,3357,9.7
Wed, Feb 22 2012,1200,1585,8.5,1460,10.5,3045,9.5
Wed, Feb 22 2012,1300,1620,8,1578,9.8,3198,8.9
Wed, Feb 22 2012,1400,1705,7.4,1742,7.9,3447,7.7
Wed, Feb 22 2012,1500,1893,8,1709,8.7,3602,8.3
Wed, Feb 22 2012,1600,1926,5.6,2026,7.6,3952,6.6
Wed, Feb 22 2012,1700,2438,3.8,2985,4.6,5423,4.3
Wed, Feb 22 2012,1800,3174,1.8,3389,2.5,6563,2.2
Wed, Feb 22 2012,1900,2863,1.2,2547,2.2,5410,1.7
Wed, Feb 22 2012,2000,1660,1.6,1505,2.8,3165,2.2
Wed, Feb 22 2012,2100,1010,2.3,905,2.7,1915,2.5
Wed, Feb 22 2012,2200,826,1.9,773,3.8,1599,2.8
Wed, Feb 22 2012,2300,602,2.2,527,2.8,1129,2.5
Wed, Feb 22 2012,2400,388,4.6,308,4.5,696,4.6
Thu, Feb 23 2012,0100,174,8.6,165,4.2,339,6.5
Thu, Feb 23 2012,0200,75,18.7,86,9.3,161,13.7
Thu, Feb 23 2012,0300,51,11.8,62,22.6,113,17.7
Thu, Feb 23 2012,0400,46,23.9,54,18.5,100,21
Thu, Feb 23 2012,0500,76,27.6,116,10.3,192,17.2
Thu, Feb 23 2012,0600,186,16.1,245,10.6,431,13
Thu, Feb 23 2012,0700,683,13.2,807,5.8,1490,9.2
Thu, Feb 23 2012,0800,3058,5,2590,2.9,5648,4
Thu, Feb 23 2012,0900,3966,4.9,3271,2.5,7237,3.8
Thu, Feb 23 2012,1000,2671,5.9,2214,6,4885,5.9
Thu, Feb 23 2012,1100,1786,8.3,1601,7.9,3387,8.1
Thu, Feb 23 2012,1200,1584,9.5,1571,9.7,3155,9.6
Thu, Feb 23 2012,1300,1691,7.7,1617,8.8,3308,8.2
Thu, Feb 23 2012,1400,1793,7.2,1697,8.4,3490,7.8
Thu, Feb 23 2012,1500,1876,6.9,1758,8.6,3634,7.8
Thu, Feb 23 2012,1600,2023,5.7,2190,7.2,4213,6.5
Thu, Feb 23 2012,1700,2510,3.9,3084,4.1,5594,4
Thu, Feb 23 2012,1800,3243,1.9,3472,3.2,6715,2.6
Thu, Feb 23 2012,1900,2775,1.6,2676,2.6,5451,2.1
Thu, Feb 23 2012,2000,1747,1.6,1510,3.1,3257,2.3
Thu, Feb 23 2012,2100,1161,2.5,983,2.7,2144,2.6
Thu, Feb 23 2012,2200,797,1.4,745,3,1542,2.1
Thu, Feb 23 2012,2300,687,1.9,549,2.9,1236,2.3
Thu, Feb 23 2012,2400,381,2.6,318,5,699,3.7
Fri, Feb 24 2012,0100,193,7.8,193,3.6,386,5.7
Fri, Feb 24 2012,0200,88,11.4,91,6.6,179,8.9
Fri, Feb 24 2012,0300,61,21.3,49,12.2,110,17.3
Fri, Feb 24 2012,0400,49,22.4,83,19.3,132,20.5
Fri, Feb 24 2012,0500,62,27.4,134,13.4,196,17.9
Fri, Feb 24 2012,0600,195,16.9,260,11.5,455,13.8
Fri, Feb 24 2012,0700,708,13.3,678,5.2,1386,9.3
Fri, Feb 24 2012,0800,2790,5.1,2414,3,5204,4.2
Fri, Feb 24 2012,0900,3846,4.6,3058,2.5,6904,3.7
Fri, Feb 24 2012,1000,2561,5.5,2098,6.2,4659,5.8
Fri, Feb 24 2012,1100,1810,7.7,1721,8.7,3531,8.2
Fri, Feb 24 2012,1200,1699,8.8,1710,8.1,3409,8.4
Fri, Feb 24 2012,1300,1818,8.1,1877,8.2,3695,8.1
Fri, Feb 24 2012,1400,2007,5.5,2128,6.8,4135,6.1
Fri, Feb 24 2012,1500,2134,5.6,2192,7.4,4326,6.5
Fri, Feb 24 2012,1600,2433,3.9,2620,5.7,5053,4.8
Fri, Feb 24 2012,1700,2797,2.1,3186,3.1,5983,2.6
Fri, Feb 24 2012,1800,3205,1.7,3220,2.5,6425,2.1
Fri, Feb 24 2012,1900,2535,1.7,2428,1.6,4963,1.7
Fri, Feb 24 2012,2000,1784,1.7,1558,2.2,3342,1.9
Fri, Feb 24 2012,2100,1147,2.1,973,2.4,2120,2.2
Fri, Feb 24 2012,2200,813,2.3,742,3.6,1555,3
Fri, Feb 24 2012,2300,611,1.5,493,3.7,1104,2.4
Fri, Feb 24 2012,2400,431,5.6,340,2.1,771,4
Sat, Feb 25 2012,0100,282,6,255,6.7,537,6.3
Sat, Feb 25 2012,0200,142,7,186,3.2,328,4.9
Sat, Feb 25 2012,0300,95,7.4,111,6.3,206,6.8
Sat, Feb 25 2012,0400,57,10.5,109,7.3,166,8.4
Sat, Feb 25 2012,0500,65,18.5,127,5.5,192,9.9
Sat, Feb 25 2012,0600,124,18.5,159,8.2,283,12.7
Sat, Feb 25 2012,0700,233,12.4,274,2.6,507,7.1
Sat, Feb 25 2012,0800,571,6.8,575,4,1146,5.4
Sat, Feb 25 2012,0900,1003,5.4,1000,4.9,2003,5.1
Sat, Feb 25 2012,1000,1679,3.4,1395,3.2,3074,3.3
Sat, Feb 25 2012,1100,1816,3,1571,2.5,3387,2.7
Sat, Feb 25 2012,1200,2074,2.3,1736,2.5,3810,2.4
Sat, Feb 25 2012,1300,2204,1.8,2007,2.4,4211,2.1
Sat, Feb 25 2012,1400,2214,1.6,1916,1.3,4130,1.5
Sat, Feb 25 2012,1500,1811,2,1596,1.9,3407,2
Sat, Feb 25 2012,1600,1741,1.6,1759,2.6,3500,2.1
Sat, Feb 25 2012,1700,1713,1.1,2000,1.4,3713,1.2
Sat, Feb 25 2012,1800,1668,1.4,1832,1.2,3500,1.3
Sat, Feb 25 2012,1900,1536,0.6,1573,1.2,3109,0.9
Sat, Feb 25 2012,2000,1173,1.1,1092,1.7,2265,1.4
Sat, Feb 25 2012,2100,852,1.6,727,1.5,1579,1.6
Sat, Feb 25 2012,2200,505,1.2,478,0.6,983,0.9
Sat, Feb 25 2012,2300,421,1.4,403,1.2,824,1.3
Sat, Feb 25 2012,2400,405,1.5,341,1.2,746,1.3
Sun, Feb 26 2012,0100,276,3.3,298,3,574,3.1
Sun, Feb 26 2012,0200,196,4.1,234,3,430,3.5
Sun, Feb 26 2012,0300,107,4.7,130,1.5,237,3
Sun, Feb 26 2012,0400,94,9.6,98,7.1,192,8.3
Sun, Feb 26 2012,0500,57,3.5,125,1.6,182,2.2
Sun, Feb 26 2012,0600,79,7.6,122,6.6,201,7
Sun, Feb 26 2012,0700,149,3.4,174,1.1,323,2.2
Sun, Feb 26 2012,0800,290,5.2,382,1.3,672,3
Sun, Feb 26 2012,0900,506,3.4,501,3.6,1007,3.5
Sun, Feb 26 2012,1000,990,2.2,867,1.6,1857,1.9
Sun, Feb 26 2012,1100,1331,1.6,1143,0.9,2474,1.3
Sun, Feb 26 2012,1200,1628,0.6,1474,0.7,3102,0.7
Sun, Feb 26 2012,1300,2190,1,1837,1,4027,1
Sun, Feb 26 2012,1400,2528,0.8,2142,0.9,4670,0.8
Sun, Feb 26 2012,1500,2478,0.8,2019,0.7,4497,0.7
Sun, Feb 26 2012,1600,2110,0.9,2010,1.1,4120,1
Sun, Feb 26 2012,1700,1828,1,2235,0.7,4063,0.8
Sun, Feb 26 2012,1800,1827,1,2276,0.9,4103,1
Sun, Feb 26 2012,1900,1640,1,1814,1.4,3454,1.2
Sun, Feb 26 2012,2000,1379,1.2,1372,1.5,2751,1.4
Sun, Feb 26 2012,2100,1087,0.6,968,3.1,2055,1.8
Sun, Feb 26 2012,2200,818,1.7,684,1.3,1502,1.5
Sun, Feb 26 2012,2300,522,2.1,424,1.7,946,1.9
Sun, Feb 26 2012,2400,296,2,246,3.3,542,2.6
Mon, Feb 27 2012,0100,142,8.5,160,5.6,302,7
Mon, Feb 27 2012,0200,71,11.3,72,2.8,143,7
Mon, Feb 27 2012,0300,45,24.4,51,15.7,96,19.8
Mon, Feb 27 2012,0400,41,29.3,48,12.5,89,20.2
Mon, Feb 27 2012,0500,65,24.6,129,11.6,194,16
Mon, Feb 27 2012,0600,180,17.8,265,7.2,445,11.5
Mon, Feb 27 2012,0700,658,8.4,816,4.7,1474,6.3
Mon, Feb 27 2012,0800,3092,4.1,2562,2.3,5654,3.3
Mon, Feb 27 2012,0900,3842,3.4,3252,2.2,7094,2.8
Mon, Feb 27 2012,1000,2699,6.3,2031,5.7,4730,6
Mon, Feb 27 2012,1100,1812,7.7,1548,7.9,3360,7.8
Mon, Feb 27 2012,1200,1486,8.8,1432,9.4,2918,9.1
Mon, Feb 27 2012,1300,1555,6.9,1565,8.2,3120,7.6
Mon, Feb 27 2012,1400,1645,6.3,1667,7.6,3312,7
Mon, Feb 27 2012,1500,1651,7,1648,9,3299,8
Mon, Feb 27 2012,1600,1777,7.1,1854,6.4,3631,6.7
Mon, Feb 27 2012,1700,2449,2.8,2808,4.3,5257,3.6
Mon, Feb 27 2012,1800,3215,1.6,3384,2.4,6599,2
Mon, Feb 27 2012,1900,2594,0.8,2379,1.8,4973,1.3
Mon, Feb 27 2012,2000,1483,2.4,1350,2.3,2833,2.3
Mon, Feb 27 2012,2100,917,2,867,3,1784,2.5
Mon, Feb 27 2012,2200,700,2,641,1.9,1341,1.9
Mon, Feb 27 2012,2300,503,2.8,465,3,968,2.9
Mon, Feb 27 2012,2400,297,5.1,241,3.3,538,4.3
Tue, Feb 28 2012,0100,152,7.2,136,6.6,288,6.9
Tue, Feb 28 2012,0200,66,22.7,68,13.2,134,17.9
Tue, Feb 28 2012,0300,48,20.8,41,22,89,21.3
Tue, Feb 28 2012,0400,45,31.1,54,20.4,99,25.3
Tue, Feb 28 2012,0500,46,43.5,140,12.1,186,19.9
Tue, Feb 28 2012,0600,175,21.7,259,10,434,14.7
Tue, Feb 28 2012,0700,653,11.2,784,6.8,1437,8.8
Tue, Feb 28 2012,0800,3142,5.3,2661,3.1,5803,4.3
Tue, Feb 28 2012,0900,4070,3.7,3329,2.6,7399,3.2
Tue, Feb 28 2012,1000,2739,6.7,2121,6.1,4860,6.4
Tue, Feb 28 2012,1100,1806,8,1559,8.5,3365,8.2
Tue, Feb 28 2012,1200,1547,9,1555,8.9,3102,8.9
Tue, Feb 28 2012,1300,1555,8.8,1624,9.9,3179,9.4
Tue, Feb 28 2012,1400,1675,7.7,1616,9.1,3291,8.4
Tue, Feb 28 2012,1500,1755,7.3,1708,8.7,3463,8
Tue, Feb 28 2012,1600,1951,6,1957,6.8,3908,6.4
Tue, Feb 28 2012,1700,2352,2.9,2931,4.4,5283,3.7
Tue, Feb 28 2012,1800,3226,1.8,3521,2.5,6747,2.1
Tue, Feb 28 2012,1900,2878,1.3,2497,1.8,5375,1.5
Tue, Feb 28 2012,2000,1626,1.9,1481,2.6,3107,2.2
Tue, Feb 28 2012,2100,1022,2.9,946,1.6,1968,2.3
Tue, Feb 28 2012,2200,807,1.9,776,2.8,1583,2.3
Tue, Feb 28 2012,2300,631,2.9,502,2.4,1133,2.6
Tue, Feb 28 2012,2400,331,5.1,283,3.5,614,4.4
Wed, Feb 29 2012,0100,130,15.4,169,5.3,299,9.7
Wed, Feb 29 2012,0200,71,14.1,100,9,171,11.1
Wed, Feb 29 2012,0300,48,14.6,65,18.5,113,16.8
Wed, Feb 29 2012,0400,40,32.5,65,15.4,105,21.9
Wed, Feb 29 2012,0500,63,31.7,113,17.7,176,22.7
Wed, Feb 29 2012,0600,185,20.5,260,8.8,445,13.7
Wed, Feb 29 2012,0700,697,11,790,5.8,1487,8.3
Wed, Feb 29 2012,0800,3157,5.2,2579,2.7,5736,4.1
Wed, Feb 29 2012,0900,3968,4,3248,2.9,7216,3.5
Wed, Feb 29 2012,1000,2640,5.6,2142,5.8,4782,5.7
Wed, Feb 29 2012,1100,1706,8,1545,9,3251,8.5
Wed, Feb 29 2012,1200,1597,8.4,1566,10.1,3163,9.2
Wed, Feb 29 2012,1300,1651,8.4,1606,7.8,3257,8.1
Wed, Feb 29 2012,1400,1804,7.6,1678,7.3,3482,7.5
Wed, Feb 29 2012,1500,1796,7.3,1713,9,3509,8.1
Wed, Feb 29 2012,1600,1986,4.6,2086,8,4072,6.4
Wed, Feb 29 2012,1700,2568,3,3018,4,5586,3.5
Wed, Feb 29 2012,1800,3309,2,3465,3,6774,2.5
Wed, Feb 29 2012,1900,2946,1.5,2584,1.6,5530,1.5
Wed, Feb 29 2012,2000,1800,1.8,1460,2.5,3260,2.1
Wed, Feb 29 2012,2100,1065,3.1,952,3.5,2017,3.3
Wed, Feb 29 2012,2200,823,1.5,740,2.7,1563,2
Wed, Feb 29 2012,2300,649,2.6,783,2.6,1432,2.6
Wed, Feb 29 2012,2400,392,5.1,350,4.3,742,4.7
Thu, Mar 1 2012,0100,183,7.1,188,5.3,371,6.2
Thu, Mar 1 2012,0200,87,21.8,97,10.3,184,15.8
Thu, Mar 1 2012,0300,50,26,46,15.2,96,20.8
Thu, Mar 1 2012,0400,43,34.9,66,10.6,109,20.2
Thu, Mar 1 2012,0500,54,42.6,125,13.6,179,22.3
Thu, Mar 1 2012,0600,206,18.9,265,14,471,16.1
Thu, Mar 1 2012,0700,642,12.1,772,5.7,1414,8.6
Thu, Mar 1 2012,0800,3092,5,2636,2.4,5728,3.8
Thu, Mar 1 2012,0900,2905,4,3262,2.8,6167,3.4
Thu, Mar 1 2012,1000,3282,6,2094,5.6,5376,5.9
Thu, Mar 1 2012,1100,1821,7.3,1599,8.2,3420,7.7
Thu, Mar 1 2012,1200,1687,10,1532,9.4,3219,9.7
Thu, Mar 1 2012,1300,1648,7.4,1634,10.6,3282,9
Thu, Mar 1 2012,1400,1821,7.1,1703,8.3,3524,7.7
Thu, Mar 1 2012,1500,1879,8.3,1734,7.8,3613,8.1
Thu, Mar 1 2012,1600,1940,5.1,2185,7.6,4125,6.4
Thu, Mar 1 2012,1700,2508,3.5,3055,4.5,5563,4.1
Thu, Mar 1 2012,1800,3143,1.8,3469,3.2,6612,2.5
Thu, Mar 1 2012,1900,2901,1.7,2756,2.6,5657,2.2
Thu, Mar 1 2012,2000,1810,1.4,1525,2.6,3335,1.9
Thu, Mar 1 2012,2100,1167,2.1,1031,2.2,2198,2.1
Thu, Mar 1 2012,2200,854,2.5,745,2.7,1599,2.6
Thu, Mar 1 2012,2300,640,2.5,553,2.7,1193,2.6
Thu, Mar 1 2012,2400,387,3.4,316,7.3,703,5.1
Fri, Mar 2 2012,0100,171,9.9,174,5.2,345,7.5
Fri, Mar 2 2012,0200,80,15,118,11.9,198,13.1
Fri, Mar 2 2012,0300,58,22.4,53,15.1,111,18.9
Fri, Mar 2 2012,0400,50,30,94,19.1,144,22.9
Fri, Mar 2 2012,0500,65,29.2,121,12.4,186,18.3
Fri, Mar 2 2012,0600,201,23.9,240,12.1,441,17.5
Fri, Mar 2 2012,0700,689,14.2,744,5.5,1433,9.7
Fri, Mar 2 2012,0800,2974,4.9,2470,3,5444,4.1
Fri, Mar 2 2012,0900,3876,4.6,3092,2.7,6968,3.7
Fri, Mar 2 2012,1000,2418,7.1,2167,7,4585,7
Fri, Mar 2 2012,1100,1783,7.3,1665,8.4,3448,7.9
Fri, Mar 2 2012,1200,1683,7.8,1695,9.9,3378,8.9
Fri, Mar 2 2012,1300,1881,7.1,1814,7.9,3695,7.5
Fri, Mar 2 2012,1400,2063,6.4,2004,6.2,4067,6.3
Fri, Mar 2 2012,1500,2174,5.2,2070,6.9,4244,6.1
Fri, Mar 2 2012,1600,2433,3.8,2778,5.6,5211,4.7
Fri, Mar 2 2012,1700,2891,2.9,3146,3.9,6037,3.4
Fri, Mar 2 2012,1800,3248,1.9,3333,2.7,6581,2.3
Fri, Mar 2 2012,1900,2549,1.7,2406,2.2,4955,1.9
Fri, Mar 2 2012,2000,1656,2.1,1450,2.6,3106,2.4
Fri, Mar 2 2012,2100,1072,2.3,988,2.2,2060,2.3
Fri, Mar 2 2012,2200,765,1.8,698,3.2,1463,2.5
Fri, Mar 2 2012,2300,624,3.8,550,4,1174,3.9
Fri, Mar 2 2012,2400,379,5.5,364,4.1,743,4.8
Sat, Mar 3 2012,0100,251,6,253,3.6,504,4.8
Sat, Mar 3 2012,0200,138,7.2,174,7.5,312,7.4
Sat, Mar 3 2012,0300,86,4.7,102,7.8,188,6.4
Sat, Mar 3 2012,0400,77,11.7,121,7.4,198,9.1
Sat, Mar 3 2012,0500,79,25.3,119,6.7,198,14.1
Sat, Mar 3 2012,0600,120,21.7,157,8.3,277,14.1
Sat, Mar 3 2012,0700,243,15.2,290,5.5,533,9.9
Sat, Mar 3 2012,0800,607,6.1,599,4.5,1206,5.3
Sat, Mar 3 2012,0900,1050,4.9,977,4.2,2027,4.5
Sat, Mar 3 2012,1000,1653,2.7,1565,3.8,3218,3.2
Sat, Mar 3 2012,1100,1644,2.2,1616,3,3260,2.6
Sat, Mar 3 2012,1200,1846,2.9,1666,2,3512,2.5
Sat, Mar 3 2012,1300,2111,2.4,2000,2.4,4111,2.4
Sat, Mar 3 2012,1400,2304,2.3,1986,2.1,4290,2.2
Sat, Mar 3 2012,1500,2122,1.9,1952,2.2,4074,2
Sat, Mar 3 2012,1600,2013,1.2,1934,1.5,3947,1.4
Sat, Mar 3 2012,1700,1955,1.6,1954,1.1,3909,1.4
Sat, Mar 3 2012,1800,1831,1.5,1914,1.5,3745,1.5
Sat, Mar 3 2012,1900,1567,1.5,1588,1.6,3155,1.5
Sat, Mar 3 2012,2000,1101,1.6,1095,1.3,2196,1.5
Sat, Mar 3 2012,2100,851,1.6,692,2.3,1543,1.9
Sat, Mar 3 2012,2200,556,1.4,457,2.2,1013,1.8
Sat, Mar 3 2012,2300,421,2.6,408,1.5,829,2.1
Sat, Mar 3 2012,2400,311,2.6,318,2.5,629,2.5
Sun, Mar 4 2012,0100,289,2.4,273,3.3,562,2.8
Sun, Mar 4 2012,0200,216,2.3,235,4.3,451,3.3
Sun, Mar 4 2012,0300,81,7.4,102,4.9,183,6
Sun, Mar 4 2012,0400,72,6.9,73,5.5,145,6.2
Sun, Mar 4 2012,0500,60,11.7,121,5,181,7.2
Sun, Mar 4 2012,0600,76,7.9,119,2.5,195,4.6
Sun, Mar 4 2012,0700,148,4.7,176,5.7,324,5.2
Sun, Mar 4 2012,0800,331,3.9,321,3.4,652,3.7
Sun, Mar 4 2012,0900,477,2.5,474,2.1,951,2.3
Sun, Mar 4 2012,1000,956,1.6,891,2,1847,1.8
Sun, Mar 4 2012,1100,1362,2,1228,1,2590,1.5
Sun, Mar 4 2012,1200,1751,1,1461,1.6,3212,1.3
Sun, Mar 4 2012,1300,2171,1.5,1809,1.4,3980,1.4
Sun, Mar 4 2012,1400,2618,1.4,2074,0.8,4692,1.2
Sun, Mar 4 2012,1500,2437,1.1,2138,1,4575,1.1
Sun, Mar 4 2012,1600,1830,1.3,1755,0.7,3585,1
Sun, Mar 4 2012,1700,1433,1.1,1753,1.4,3186,1.3
Sun, Mar 4 2012,1800,1696,1.8,2412,1.8,4108,1.8
Sun, Mar 4 2012,1900,1559,0.8,1869,1.6,3428,1.2
Sun, Mar 4 2012,2000,1378,0.7,1309,1.1,2687,0.9
Sun, Mar 4 2012,2100,1117,1,986,1.2,2103,1.1
Sun, Mar 4 2012,2200,842,1.8,647,1.5,1489,1.7
Sun, Mar 4 2012,2300,539,3.3,393,1.8,932,2.7
Sun, Mar 4 2012,2400,272,2.9,249,2,521,2.5
Mon, Mar 5 2012,0100,133,6.8,160,5,293,5.8
Mon, Mar 5 2012,0200,63,11.1,88,5.7,151,7.9
Mon, Mar 5 2012,0300,42,14.3,49,14.3,91,14.3
Mon, Mar 5 2012,0400,41,22,64,17.2,105,19
Mon, Mar 5 2012,0500,67,25.4,126,7.1,193,13.5
Mon, Mar 5 2012,0600,185,16.2,287,7.7,472,11
Mon, Mar 5 2012,0700,685,10.1,810,4.8,1495,7.2
Mon, Mar 5 2012,0800,2951,4.7,2599,2.2,5550,3.5
Mon, Mar 5 2012,0900,4062,3.8,3307,2.6,7369,3.3
Mon, Mar 5 2012,1000,2775,6.5,2185,5.9,4960,6.2
Mon, Mar 5 2012,1100,1764,9.7,1574,8.7,3338,9.2
Mon, Mar 5 2012,1200,1527,8.9,1480,10.2,3007,9.5
Mon, Mar 5 2012,1300,1510,9.3,1553,9.2,3063,9.2
Mon, Mar 5 2012,1400,1731,6.2,1553,8.4,3284,7.2
Mon, Mar 5 2012,1500,1693,8,1621,8.9,3314,8.4
Mon, Mar 5 2012,1600,1814,5.8,1970,7.8,3784,6.8
Mon, Mar 5 2012,1700,2500,4.3,2944,4.7,5444,4.5
Mon, Mar 5 2012,1800,3150,1.8,3463,3,6613,2.4
Mon, Mar 5 2012,1900,2685,1,2519,1.7,5204,1.3
Mon, Mar 5 2012,2000,1455,1.5,1316,2.4,2771,1.9
Mon, Mar 5 2012,2100,889,2,834,2.6,1723,2.3
Mon, Mar 5 2012,2200,762,2.1,623,1.6,1385,1.9
Mon, Mar 5 2012,2300,543,2.6,430,2.8,973,2.7
Mon, Mar 5 2012,2400,309,5.2,232,3.9,541,4.6
Tue, Mar 6 2012,0100,144,7.6,125,7.2,269,7.4
Tue, Mar 6 2012,0200,65,24.6,67,9,132,16.7
Tue, Mar 6 2012,0300,38,21.1,45,15.6,83,18.1
Tue, Mar 6 2012,0400,33,33.3,58,15.5,91,22
Tue, Mar 6 2012,0500,63,25.4,119,10.1,182,15.4
Tue, Mar 6 2012,0600,190,19.5,266,8.3,456,12.9
Tue, Mar 6 2012,0700,656,14.5,805,7.5,1461,10.6
Tue, Mar 6 2012,0800,3035,4.7,2618,2.7,5653,3.8
Tue, Mar 6 2012,0900,4220,4.5,3325,2.7,7545,3.7
Tue, Mar 6 2012,1000,2513,5.6,2183,6,4696,5.8
Tue, Mar 6 2012,1100,1739,7.6,1551,8.5,3290,8.1
Tue, Mar 6 2012,1200,1594,9.4,1391,10.9,2985,10.1
Tue, Mar 6 2012,1300,1571,9,1575,8.8,3146,8.9
Tue, Mar 6 2012,1400,1695,7.6,1640,9.1,3335,8.3
Tue, Mar 6 2012,1500,1685,7.8,1671,9.6,3356,8.7
Tue, Mar 6 2012,1600,1865,5.3,1971,7.3,3836,6.3
Tue, Mar 6 2012,1700,2509,3.7,3025,4.5,5534,4.1
Tue, Mar 6 2012,1800,3236,1.7,3402,3,6638,2.4
Tue, Mar 6 2012,1900,2783,1.4,2531,2.3,5314,1.9
Tue, Mar 6 2012,2000,1602,1.9,1465,2.9,3067,2.4
Tue, Mar 6 2012,2100,1005,2.2,870,2.9,1875,2.5
Tue, Mar 6 2012,2200,843,2.3,675,3,1518,2.6
Tue, Mar 6 2012,2300,624,3,470,2.8,1094,2.9
Tue, Mar 6 2012,2400,337,3.9,270,4.1,607,4
Wed, Mar 7 2012,0100,167,8.4,140,10,307,9.1
Wed, Mar 7 2012,0200,63,15.9,66,10.6,129,13.2
Wed, Mar 7 2012,0300,46,26.1,57,5.3,103,14.6
Wed, Mar 7 2012,0400,45,35.6,64,15.6,109,23.9
Wed, Mar 7 2012,0500,51,25.5,125,12,176,15.9
Wed, Mar 7 2012,0600,213,20.2,239,7.5,452,13.5
Wed, Mar 7 2012,0700,664,13,781,6.4,1445,9.4
Wed, Mar 7 2012,0800,3143,4.9,2595,2.5,5738,3.8
Wed, Mar 7 2012,0900,4120,3.6,3156,2.3,7276,3
Wed, Mar 7 2012,1000,2731,7.2,2332,6.6,5063,6.9
Wed, Mar 7 2012,1100,1828,8.4,1591,9.4,3419,8.9
Wed, Mar 7 2012,1200,1618,9.7,1480,9.1,3098,9.4
Wed, Mar 7 2012,1300,1652,9,1640,9.3,3292,9.2
Wed, Mar 7 2012,1400,1799,7.9,1741,8,3540,8
Wed, Mar 7 2012,1500,1809,6.7,1731,8.5,3540,7.6
Wed, Mar 7 2012,1600,1913,5.8,2089,7.9,4002,6.9
Wed, Mar 7 2012,1700,2593,4.1,3061,4.9,5654,4.6
Wed, Mar 7 2012,1800,3218,1.9,3476,2.9,6694,2.4
Wed, Mar 7 2012,1900,3041,1.6,2685,2.2,5726,1.9
Wed, Mar 7 2012,2000,1835,1.5,1500,2.5,3335,1.9
Wed, Mar 7 2012,2100,1020,2.6,1006,2.5,2026,2.6
Wed, Mar 7 2012,2200,822,1.9,777,3.3,1599,2.6
Wed, Mar 7 2012,2300,621,3.4,549,2.9,1170,3.2
Wed, Mar 7 2012,2400,380,3.9,484,2.7,864,3.2
Thu, Mar 8 2012,0100,179,8.4,181,5.5,360,6.9
Thu, Mar 8 2012,0200,69,18.8,89,11.2,158,14.6
