Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Sat, Jun 18 2011,1600,2100,1.7,1909,2.7,4009,2.2
Sat, Jun 18 2011,1700,1882,1.7,1795,1.9,3677,1.8
Sat, Jun 18 2011,1800,1792,1.6,1770,1.8,3562,1.7
Sat, Jun 18 2011,1900,1671,1.7,1487,2.9,3158,2.2
Sat, Jun 18 2011,2000,1284,2.2,1067,2.4,2351,2.3
Sat, Jun 18 2011,2100,972,1.3,827,1.8,1799,1.6
Sat, Jun 18 2011,2200,637,1.7,642,2.8,1279,2.3
Sat, Jun 18 2011,2300,601,1.5,503,1.6,1104,1.5
Sat, Jun 18 2011,2400,457,1.8,423,0.7,880,1.2
Sun, Jun 19 2011,100,413,1.7,372,2.2,785,1.9
Sun, Jun 19 2011,200,293,2,292,1.4,585,1.7
Sun, Jun 19 2011,300,150,2.7,168,3.6,318,3.1
Sun, Jun 19 2011,400,98,6.1,140,2.1,238,3.8
Sun, Jun 19 2011,500,81,6.2,161,2.5,242,3.7
Sun, Jun 19 2011,600,104,3.8,154,1.9,258,2.7
Sun, Jun 19 2011,700,180,2.8,201,3,381,2.9
Sun, Jun 19 2011,800,286,2.8,351,4.3,637,3.6
Sun, Jun 19 2011,900,508,3.7,520,2.9,1028,3.3
Sun, Jun 19 2011,1000,768,4,754,2.5,1522,3.3
Sun, Jun 19 2011,1100,1040,1.9,1018,1.2,2058,1.6
Sun, Jun 19 2011,1200,1365,1.8,1619,1.4,2984,1.6
Sun, Jun 19 2011,1300,1841,1.3,1804,0.8,3645,1.1
Sun, Jun 19 2011,1400,2220,1.2,2045,1.1,4265,1.1
Sun, Jun 19 2011,1500,2163,0.6,2036,1.1,4199,0.9
Sun, Jun 19 2011,1600,2100,1,1923,1,4023,1
Sun, Jun 19 2011,1700,1860,1.2,1994,1.1,3854,1.1
Sun, Jun 19 2011,1800,2002,1.6,2060,1,4062,1.3
Sun, Jun 19 2011,1900,1835,1.3,1909,1.3,3744,1.3
Sun, Jun 19 2011,2000,1570,1.3,1543,1.7,3113,1.5
Sun, Jun 19 2011,2100,1321,1.1,1267,1.7,2588,1.4
Sun, Jun 19 2011,2200,1061,1,915,2.5,1976,1.7
Sun, Jun 19 2011,2300,675,1.6,582,1.7,1257,1.7
Sun, Jun 19 2011,2400,489,1.2,382,3.7,871,2.3
Mon, Jun 20 2011,100,386,2.3,304,3.9,690,3
Mon, Jun 20 2011,200,171,5.8,150,4.7,321,5.3
Mon, Jun 20 2011,300,63,1.6,76,7.9,139,5
Mon, Jun 20 2011,400,60,18.3,72,15.3,132,16.7
Mon, Jun 20 2011,500,57,15.8,153,11.1,210,12.4
Mon, Jun 20 2011,600,210,17.6,319,5.3,529,10.2
Mon, Jun 20 2011,700,657,8.2,827,5.9,1484,6.9
Mon, Jun 20 2011,800,2757,5.2,2289,3.3,5046,4.3
Mon, Jun 20 2011,900,3752,4.6,3007,2.9,6759,3.8
Mon, Jun 20 2011,1000,2517,6.8,1986,7.2,4503,7
Mon, Jun 20 2011,1100,1871,8.6,1585,7.9,3456,8.3
Mon, Jun 20 2011,1200,1770,9.3,1695,8.7,3465,9
Mon, Jun 20 2011,1300,1665,9.3,1681,8.1,3346,8.7
Mon, Jun 20 2011,1400,1855,7.5,1777,8.2,3632,7.8
Mon, Jun 20 2011,1500,1779,7.6,1823,9.3,3602,8.5
Mon, Jun 20 2011,1600,1878,6.5,2089,7.1,3967,6.8
Mon, Jun 20 2011,1700,2387,4.3,2978,4.9,5365,4.7
Mon, Jun 20 2011,1800,3132,1.7,3444,2.9,6576,2.3
Mon, Jun 20 2011,1900,2784,1.5,2439,2,5223,1.7
Mon, Jun 20 2011,2000,1576,1.5,1294,2.6,2870,2
Mon, Jun 20 2011,2100,975,3.4,960,2.8,1935,3.1
Mon, Jun 20 2011,2200,797,2.1,731,2.5,1528,2.3
Mon, Jun 20 2011,2300,559,3,604,2.6,1163,2.8
Mon, Jun 20 2011,2400,345,2.9,273,5.5,618,4
Tue, Jun 21 2011,100,202,7.9,139,7.9,341,7.9
Tue, Jun 21 2011,200,99,7.1,84,13.1,183,9.8
Tue, Jun 21 2011,300,44,22.7,59,10.2,103,15.5
Tue, Jun 21 2011,400,38,21.1,68,14.7,106,17
Tue, Jun 21 2011,500,90,22.2,172,8.1,262,13
Tue, Jun 21 2011,600,174,17.8,293,8.5,467,12
Tue, Jun 21 2011,700,668,12.7,772,7.9,1440,10.1
Tue, Jun 21 2011,800,2913,6,2397,3.9,5310,5
Tue, Jun 21 2011,900,3831,4.4,3028,3.3,6859,3.9
Tue, Jun 21 2011,1000,2690,7.2,2126,6.4,4816,6.9
Tue, Jun 21 2011,1100,1895,9.6,1632,7.8,3527,8.8
Tue, Jun 21 2011,1200,1626,8.8,1628,10.4,3254,9.6
Tue, Jun 21 2011,1300,1665,7.1,1766,8.8,3431,8
Tue, Jun 21 2011,1400,1834,8.2,1645,8.7,3479,8.5
Tue, Jun 21 2011,1500,1810,7.8,1680,8.1,3490,7.9
Tue, Jun 21 2011,1600,1968,7.5,2073,7.7,4041,7.6
Tue, Jun 21 2011,1700,2501,4,2997,5.1,5498,4.6
Tue, Jun 21 2011,1800,3244,2.5,3556,3,6800,2.8
Tue, Jun 21 2011,1900,2755,1.4,2640,2.7,5395,2
Tue, Jun 21 2011,2000,1666,1.9,1510,2.6,3176,2.2
Tue, Jun 21 2011,2100,1097,3.4,1136,2.6,2233,3
Tue, Jun 21 2011,2200,859,2.7,849,2.8,1708,2.8
Tue, Jun 21 2011,2300,717,2.1,595,2.4,1312,2.2
Tue, Jun 21 2011,2400,429,4,330,5.2,759,4.5
Wed, Jun 22 2011,100,203,7.4,191,4.2,394,5.8
Wed, Jun 22 2011,200,92,4.3,89,9,181,6.6
Wed, Jun 22 2011,300,50,18,61,14.8,111,16.2
Wed, Jun 22 2011,400,56,21.4,68,13.2,124,16.9
Wed, Jun 22 2011,500,82,23.2,126,11.1,208,15.9
Wed, Jun 22 2011,600,182,21.4,283,6.7,465,12.5
Wed, Jun 22 2011,700,711,14.5,750,8.9,1461,11.6
Wed, Jun 22 2011,800,2886,5.5,2427,3,5313,4.4
Wed, Jun 22 2011,900,3720,4.6,3044,3,6764,3.9
Wed, Jun 22 2011,1000,2638,7.2,2212,5.8,4850,6.6
Wed, Jun 22 2011,1100,1851,9,1686,8.9,3537,8.9
Wed, Jun 22 2011,1200,1686,8.4,1668,8.6,3354,8.5
Wed, Jun 22 2011,1300,1816,8.4,1627,8.1,3443,8.2
Wed, Jun 22 2011,1400,1883,9.2,1803,9.7,3686,9.4
Wed, Jun 22 2011,1500,1803,8.2,1813,9.6,3616,8.9
Wed, Jun 22 2011,1600,1990,7.4,2087,7.7,4077,7.6
Wed, Jun 22 2011,1700,2472,3.8,2990,4.6,5462,4.2
Wed, Jun 22 2011,1800,3170,2.3,3473,3,6643,2.7
Wed, Jun 22 2011,1900,2805,2,2564,2.2,5369,2.1
Wed, Jun 22 2011,2000,1704,1.5,1522,3.5,3226,2.4
Wed, Jun 22 2011,2100,1184,2.5,1058,3.7,2242,3.1
Wed, Jun 22 2011,2200,954,2.7,908,2.8,1862,2.7
Wed, Jun 22 2011,2300,716,2.1,671,1.5,1387,1.8
Wed, Jun 22 2011,2400,438,5.3,450,2.9,888,4.1
Thu, Jun 23 2011,100,261,6.5,199,7.5,460,7
Thu, Jun 23 2011,200,105,5.7,125,11.2,230,8.7
Thu, Jun 23 2011,300,54,16.7,60,10,114,13.2
Thu, Jun 23 2011,400,48,20.8,65,15.4,113,17.7
Thu, Jun 23 2011,500,84,23.8,145,11,229,15.7
Thu, Jun 23 2011,600,180,25.6,276,8.3,456,15.1
Thu, Jun 23 2011,700,684,12.9,809,7.9,1493,10.2
Thu, Jun 23 2011,800,2868,5.6,2348,3.8,5216,4.8
Thu, Jun 23 2011,900,3748,5.1,2597,4.8,6345,5
Thu, Jun 23 2011,1000,2415,6.7,2409,6.2,4824,6.5
Thu, Jun 23 2011,1100,1889,8.7,1651,8.7,3540,8.7
Thu, Jun 23 2011,1200,1704,9.9,1644,9.4,3348,9.6
Thu, Jun 23 2011,1300,1828,8.7,1805,8.1,3633,8.4
Thu, Jun 23 2011,1400,1844,7.8,1856,8.1,3700,8
Thu, Jun 23 2011,1500,1929,7.6,1833,9.4,3762,8.5
Thu, Jun 23 2011,1600,2087,5.4,2113,7.9,4200,6.6
Thu, Jun 23 2011,1700,2554,4.3,3068,5.2,5622,4.8
Thu, Jun 23 2011,1800,3166,1.9,3491,3.2,6657,2.6
Thu, Jun 23 2011,1900,2686,2,2457,2.4,5143,2.2
Thu, Jun 23 2011,2000,1739,1.8,1524,2.8,3263,2.2
Thu, Jun 23 2011,2100,1262,3,1143,3.5,2405,3.2
Thu, Jun 23 2011,2200,1041,2.5,925,2.7,1966,2.6
Thu, Jun 23 2011,2300,719,1.5,690,2.2,1409,1.8
Thu, Jun 23 2011,2400,469,2.6,463,2.8,932,2.7
Fri, Jun 24 2011,100,319,3.8,242,3.7,561,3.7
Fri, Jun 24 2011,200,146,8.2,142,9.2,288,8.7
Fri, Jun 24 2011,300,67,11.9,96,11.5,163,11.7
Fri, Jun 24 2011,400,70,18.6,74,12.2,144,15.3
Fri, Jun 24 2011,500,75,26.7,162,12.3,237,16.9
Fri, Jun 24 2011,600,199,23.1,296,9.5,495,14.9
Fri, Jun 24 2011,700,735,11.4,725,7.4,1460,9.5
Fri, Jun 24 2011,800,2798,6.3,2180,4.1,4978,5.3
Fri, Jun 24 2011,900,3545,5.5,2858,4.2,6403,4.9
Fri, Jun 24 2011,1000,2449,8.3,2215,6.3,4664,7.4
Fri, Jun 24 2011,1100,1855,8.6,1806,7.9,3661,8.2
Fri, Jun 24 2011,1200,1866,7.6,1799,8.8,3665,8.2
Fri, Jun 24 2011,1300,2002,6.8,2118,7.9,4120,7.4
Fri, Jun 24 2011,1400,2078,6.8,2094,7.9,4172,7.4
Fri, Jun 24 2011,1500,2198,6.3,2309,6.7,4507,6.5
Fri, Jun 24 2011,1600,2373,3.8,2640,7.2,5013,5.6
Fri, Jun 24 2011,1700,2875,3.8,3139,4.1,6014,4
Fri, Jun 24 2011,1800,3057,2.5,3168,2.6,6225,2.6
Fri, Jun 24 2011,1900,2615,2.6,2175,2.7,4790,2.6
Fri, Jun 24 2011,2000,1831,2.3,1525,1.6,3356,2
Fri, Jun 24 2011,2100,1303,3.5,1110,2.4,2413,3
Fri, Jun 24 2011,2200,898,2.6,728,2.6,1626,2.6
Fri, Jun 24 2011,2300,607,1.8,534,2.6,1141,2.2
Fri, Jun 24 2011,2400,430,4,360,2.5,790,3.3
Sat, Jun 25 2011,100,321,3.7,291,2.7,612,3.3
Sat, Jun 25 2011,200,210,5.2,198,3.5,408,4.4
Sat, Jun 25 2011,300,125,4.8,139,7.9,264,6.4
Sat, Jun 25 2011,400,86,11.6,127,5.5,213,8
Sat, Jun 25 2011,500,108,16.7,161,5.6,269,10
Sat, Jun 25 2011,600,137,25.5,159,5.7,296,14.9
Sat, Jun 25 2011,700,294,14.3,347,10.7,641,12.3
Sat, Jun 25 2011,800,654,8.9,598,5.4,1252,7.2
Sat, Jun 25 2011,900,1002,8.2,918,6.9,1920,7.6
Sat, Jun 25 2011,1000,1316,4.7,1253,6.7,2569,5.7
Sat, Jun 25 2011,1100,1551,5.7,1512,3.8,3063,4.8
Sat, Jun 25 2011,1200,1861,3.7,1796,3.9,3657,3.8
Sat, Jun 25 2011,1300,2177,2.8,2018,2.7,4195,2.7
Sat, Jun 25 2011,1400,2278,2.6,1877,2.7,4155,2.7
Sat, Jun 25 2011,1500,2352,1.7,1782,2.3,4134,1.9
Sat, Jun 25 2011,1600,2149,1.6,1720,2.9,3869,2.2
Sat, Jun 25 2011,1700,2013,1.6,1741,2.9,3754,2.2
Sat, Jun 25 2011,1800,1859,1.3,1743,2.5,3602,1.9
Sat, Jun 25 2011,1900,1678,1.5,1630,2.5,3308,2
Sat, Jun 25 2011,2000,1391,1.2,1316,2.7,2707,1.9
Sat, Jun 25 2011,2100,1029,1.3,964,3,1993,2.1
Sat, Jun 25 2011,2200,674,1.9,771,2.3,1445,2.1
Sat, Jun 25 2011,2300,514,2.1,594,2.9,1108,2.5
Sat, Jun 25 2011,2400,386,2.1,543,1.8,929,1.9
Sun, Jun 26 2011,100,336,2.4,385,1.6,721,1.9
Sun, Jun 26 2011,200,246,1.6,254,2.8,500,2.2
Sun, Jun 26 2011,300,168,6,151,2.6,319,4.4
Sun, Jun 26 2011,400,102,5.9,136,4.4,238,5
Sun, Jun 26 2011,500,90,8.9,169,4.1,259,5.8
Sun, Jun 26 2011,600,107,1.9,188,1.6,295,1.7
Sun, Jun 26 2011,700,187,3.7,205,7.8,392,5.9
Sun, Jun 26 2011,800,382,4.5,341,2.9,723,3.7
Sun, Jun 26 2011,900,492,3.9,499,2.2,991,3
Sun, Jun 26 2011,1000,767,2.3,767,3.3,1534,2.8
Sun, Jun 26 2011,1100,1170,2.6,1126,1.6,2296,2.1
Sun, Jun 26 2011,1200,1828,1.6,1541,1.5,3369,1.6
Sun, Jun 26 2011,1300,2178,1,1813,1.1,3991,1
Sun, Jun 26 2011,1400,2418,0.8,1950,1.3,4368,1
Sun, Jun 26 2011,1500,2372,1,1998,0.9,4370,0.9
Sun, Jun 26 2011,1600,2155,0.8,2026,1.3,4181,1.1
Sun, Jun 26 2011,1700,1942,1.4,1999,1,3941,1.2
Sun, Jun 26 2011,1800,1823,1.5,2210,1.4,4033,1.4
Sun, Jun 26 2011,1900,1908,1.4,2390,1.3,4298,1.3
Sun, Jun 26 2011,2000,1688,1.7,1808,1.4,3496,1.5
Sun, Jun 26 2011,2100,1456,1.7,1584,1.5,3040,1.6
Sun, Jun 26 2011,2200,1051,2.7,1184,1.1,2235,1.8
Sun, Jun 26 2011,2300,687,1.9,856,2.1,1543,2
Sun, Jun 26 2011,2400,456,3.5,377,2.4,833,3
Mon, Jun 27 2011,100,247,2.8,214,6.5,461,4.6
Mon, Jun 27 2011,200,119,7.6,104,3.8,223,5.8
Mon, Jun 27 2011,300,73,9.6,66,13.6,139,11.5
Mon, Jun 27 2011,400,43,23.3,60,15,103,18.4
Mon, Jun 27 2011,500,69,18.8,147,6.8,216,10.6
Mon, Jun 27 2011,600,189,13.8,311,6.1,500,9
Mon, Jun 27 2011,700,691,9.4,766,7,1457,8.2
Mon, Jun 27 2011,800,2732,4.9,2220,3.2,4952,4.2
Mon, Jun 27 2011,900,3664,5.2,3038,3.1,6702,4.2
Mon, Jun 27 2011,1000,2488,7.5,2155,6.5,4643,7
Mon, Jun 27 2011,1100,1707,8.6,1657,8.1,3364,8.4
Mon, Jun 27 2011,1200,1708,10.2,1552,9.7,3260,10
Mon, Jun 27 2011,1300,1717,9,1697,10.1,3414,9.5
Mon, Jun 27 2011,1400,1793,8.1,1668,8.6,3461,8.4
Mon, Jun 27 2011,1500,1802,8.3,1738,8.6,3540,8.5
Mon, Jun 27 2011,1600,1954,7.3,1967,8.6,3921,8
Mon, Jun 27 2011,1700,2447,3.9,2877,4.8,5324,4.4
Mon, Jun 27 2011,1800,3164,2.3,3370,3,6534,2.6
Mon, Jun 27 2011,1900,2709,1.3,2449,2.4,5158,1.8
Mon, Jun 27 2011,2000,1536,2.2,1377,2.7,2913,2.4
Mon, Jun 27 2011,2100,1056,2.9,975,2.5,2031,2.7
Mon, Jun 27 2011,2200,844,1.5,794,2.6,1638,2.1
Mon, Jun 27 2011,2300,584,2.7,572,1.9,1156,2.3
Mon, Jun 27 2011,2400,374,3.2,355,3.1,729,3.2
Tue, Jun 28 2011,100,194,6.7,176,4,370,5.4
Tue, Jun 28 2011,200,100,7,97,10.3,197,8.6
Tue, Jun 28 2011,300,62,14.5,50,20,112,17
Tue, Jun 28 2011,400,51,13.7,78,15.4,129,14.7
Tue, Jun 28 2011,500,82,28,140,8.6,222,15.8
Tue, Jun 28 2011,600,213,17.8,281,9.6,494,13.2
Tue, Jun 28 2011,700,693,13.7,786,7.8,1479,10.5
Tue, Jun 28 2011,800,2888,5.5,2310,3.5,5198,4.6
Tue, Jun 28 2011,900,3780,5.3,3121,3.1,6901,4.3
Tue, Jun 28 2011,1000,2506,6.8,2273,6,4779,6.4
Tue, Jun 28 2011,1100,1830,8.7,1723,7.9,3553,8.3
Tue, Jun 28 2011,1200,1851,9.1,1535,8.2,3386,8.7
Tue, Jun 28 2011,1300,1824,7.1,1726,9.4,3550,8.2
Tue, Jun 28 2011,1400,1825,7.1,1774,8.6,3599,7.8
Tue, Jun 28 2011,1500,1848,7.1,1754,7.2,3602,7.2
Tue, Jun 28 2011,1600,1963,6.1,2043,8.1,4006,7.1
Tue, Jun 28 2011,1700,2574,4,2944,4.3,5518,4.1
Tue, Jun 28 2011,1800,3173,2.2,3445,2.9,6618,2.6
Tue, Jun 28 2011,1900,2879,1.6,2636,2,5515,1.8
Tue, Jun 28 2011,2000,1692,1.7,1530,3.3,3222,2.5
Tue, Jun 28 2011,2100,1090,2.8,1016,1.7,2106,2.2
Tue, Jun 28 2011,2200,874,3.5,922,2.3,1796,2.9
Tue, Jun 28 2011,2300,676,2.1,753,3.3,1429,2.7
Tue, Jun 28 2011,2400,470,3.6,409,3.2,879,3.4
Wed, Jun 29 2011,100,269,6.7,219,4.1,488,5.5
Wed, Jun 29 2011,200,116,8.6,103,9.7,219,9.1
Wed, Jun 29 2011,300,69,15.9,63,12.7,132,14.4
Wed, Jun 29 2011,400,73,21.9,65,13.8,138,18.1
Wed, Jun 29 2011,500,82,25.6,154,14.9,236,18.6
Wed, Jun 29 2011,600,199,17.6,267,9.4,466,12.9
Wed, Jun 29 2011,700,722,14.3,783,7.8,1505,10.9
Wed, Jun 29 2011,800,2893,5.6,2327,3.1,5220,4.5
Wed, Jun 29 2011,900,3721,4.9,3064,3.2,6785,4.2
Wed, Jun 29 2011,1000,2547,7.9,2236,7.2,4783,7.5
Wed, Jun 29 2011,1100,1910,7.5,1671,8.9,3581,8.2
Wed, Jun 29 2011,1200,1836,8.3,1702,10.4,3538,9.3
Wed, Jun 29 2011,1300,1788,8.8,1879,9.3,3667,9
Wed, Jun 29 2011,1400,1925,7.6,1812,8.1,3737,7.9
Wed, Jun 29 2011,1500,1985,7.1,1704,8.6,3689,7.8
Wed, Jun 29 2011,1600,2053,6.3,2007,7.9,4060,7.1
Wed, Jun 29 2011,1700,2485,3.9,3022,4.7,5507,4.3
Wed, Jun 29 2011,1800,3245,2,3349,3.2,6594,2.6
Wed, Jun 29 2011,1900,3029,1.4,2617,1.9,5646,1.6
Wed, Jun 29 2011,2000,1812,2,1630,2.6,3442,2.3
Wed, Jun 29 2011,2100,1190,2,1103,2.5,2293,2.3
Wed, Jun 29 2011,2200,1029,1.9,961,2.6,1990,2.3
Wed, Jun 29 2011,2300,708,1.6,720,2.5,1428,2
Wed, Jun 29 2011,2400,474,4,583,2.6,1057,3.2
Thu, Jun 30 2011,100,241,5.4,339,4.7,580,5
Thu, Jun 30 2011,200,108,9.3,135,8.1,243,8.6
Thu, Jun 30 2011,300,68,14.7,73,15.1,141,14.9
Thu, Jun 30 2011,400,58,24.1,87,10.3,145,15.9
Thu, Jun 30 2011,500,75,18.7,140,11.4,215,14
Thu, Jun 30 2011,600,234,23.1,262,8,496,15.1
Thu, Jun 30 2011,700,692,14,746,8.2,1438,11
Thu, Jun 30 2011,800,2833,6.1,2298,3.3,5131,4.9
Thu, Jun 30 2011,900,3700,4.1,3050,2.6,6750,3.5
Thu, Jun 30 2011,1000,2514,6.4,2141,6.1,4655,6.3
Thu, Jun 30 2011,1100,1795,8.1,1629,7.7,3424,7.9
Thu, Jun 30 2011,1200,1938,7.7,1642,8.2,3580,7.9
Thu, Jun 30 2011,1300,1913,7.9,1861,9,3774,8.5
Thu, Jun 30 2011,1400,1963,6.5,1888,7.8,3851,7.1
Thu, Jun 30 2011,1500,2000,7,1905,8.2,3905,7.6
Thu, Jun 30 2011,1600,2150,5.9,2017,7.4,4167,6.6
Thu, Jun 30 2011,1700,2815,4.7,3062,5,5877,4.8
Thu, Jun 30 2011,1800,3498,2.2,3421,3.2,6919,2.7
Thu, Jun 30 2011,1900,3173,1.7,2695,2.8,5868,2.2
Thu, Jun 30 2011,2000,1847,2.2,1696,3.8,3543,3
Thu, Jun 30 2011,2100,1268,2.1,1278,3.4,2546,2.7
Thu, Jun 30 2011,2200,989,1.6,1373,4.3,2362,3.2
Thu, Jun 30 2011,2300,795,3.4,843,2.8,1638,3.1
Thu, Jun 30 2011,2400,477,2.3,671,2.4,1148,2.4
Fri, Jul 1 2011,100,308,6.2,360,3.1,668,4.5
Fri, Jul 1 2011,200,135,3,184,8.2,319,6
Fri, Jul 1 2011,300,66,13.6,92,3.3,158,7.6
Fri, Jul 1 2011,400,64,17.2,107,9.3,171,12.3
Fri, Jul 1 2011,500,82,25.6,166,10.8,248,15.7
Fri, Jul 1 2011,600,231,21.2,279,10.4,510,15.3
Fri, Jul 1 2011,700,684,13,686,8,1370,10.5
Fri, Jul 1 2011,800,2623,6.1,2101,3.6,4724,5
Fri, Jul 1 2011,900,3506,4.6,2805,3.7,6311,4.2
Fri, Jul 1 2011,1000,2304,6.2,2073,7,4377,6.6
Fri, Jul 1 2011,1100,1939,8.1,1666,7,3605,7.6
Fri, Jul 1 2011,1200,2007,8,1968,7.9,3975,7.9
Fri, Jul 1 2011,1300,2264,6.7,2147,7.6,4411,7.1
Fri, Jul 1 2011,1400,2212,6.2,2137,6.7,4349,6.4
Fri, Jul 1 2011,1500,2338,6,2251,7.5,4589,6.7
Fri, Jul 1 2011,1600,2579,4.8,2612,5.6,5191,5.2
Fri, Jul 1 2011,1700,2942,3.8,3121,4.7,6063,4.3
Fri, Jul 1 2011,1800,3151,2.3,2979,2.6,6130,2.5
Fri, Jul 1 2011,1900,2650,2.3,2420,2.4,5070,2.3
Fri, Jul 1 2011,2000,1964,1.5,1575,2.9,3539,2.1
Fri, Jul 1 2011,2100,1442,2.1,1229,2.9,2671,2.5
Fri, Jul 1 2011,2200,1023,2.2,999,2.7,2022,2.4
Fri, Jul 1 2011,2300,712,2.2,817,2.1,1529,2.2
Fri, Jul 1 2011,2400,471,3,467,2.8,938,2.9
Sat, Jul 2 2011,100,338,4.7,309,4.2,647,4.5
Sat, Jul 2 2011,200,221,7.2,217,4.6,438,5.9
Sat, Jul 2 2011,300,110,8.2,121,5.8,231,6.9
Sat, Jul 2 2011,400,69,15.9,106,7.5,175,10.9
Sat, Jul 2 2011,500,104,13.5,166,4.2,270,7.8
Sat, Jul 2 2011,600,171,15.8,180,11.1,351,13.4
Sat, Jul 2 2011,700,260,10.4,306,8.5,566,9.4
Sat, Jul 2 2011,800,627,11.2,540,5.7,1167,8.7
Sat, Jul 2 2011,900,969,9.2,922,6,1891,7.6
Sat, Jul 2 2011,1000,1287,5.4,1345,4.8,2632,5.1
Sat, Jul 2 2011,1100,1610,5.8,1683,4.3,3293,5
Sat, Jul 2 2011,1200,2076,3.2,1770,2.7,3846,3
Sat, Jul 2 2011,1300,2340,2.4,1921,2.9,4261,2.6
Sat, Jul 2 2011,1400,2299,2.3,1964,2.4,4263,2.3
Sat, Jul 2 2011,1500,2238,1.4,1962,2.7,4200,2
Sat, Jul 2 2011,1600,2073,1.3,1774,2.4,3847,1.8
Sat, Jul 2 2011,1700,1954,1.6,1741,2.5,3695,2.1
Sat, Jul 2 2011,1800,1880,2.7,1779,2.8,3659,2.7
Sat, Jul 2 2011,1900,1690,1.5,1585,2.7,3275,2.1
Sat, Jul 2 2011,2000,1347,1.6,1195,2,2542,1.8
Sat, Jul 2 2011,2100,1049,1.8,924,1.3,1973,1.6
Sat, Jul 2 2011,2200,755,2,715,1.1,1470,1.6
Sat, Jul 2 2011,2300,471,1.9,501,1.4,972,1.6
Sat, Jul 2 2011,2400,438,0.9,501,0.8,939,0.9
Sun, Jul 3 2011,100,345,1.4,458,2,803,1.7
Sun, Jul 3 2011,200,235,4.7,285,2.8,520,3.7
Sun, Jul 3 2011,300,153,3.3,148,4.1,301,3.7
Sun, Jul 3 2011,400,104,8.7,120,5.8,224,7.1
Sun, Jul 3 2011,500,83,4.8,171,3.5,254,3.9
Sun, Jul 3 2011,600,126,3.2,153,4.6,279,3.9
Sun, Jul 3 2011,700,188,4.8,181,1.1,369,3
Sun, Jul 3 2011,800,282,2.5,373,6.2,655,4.6
Sun, Jul 3 2011,900,397,4,503,7.4,900,5.9
Sun, Jul 3 2011,1000,707,2.4,737,4.2,1444,3.3
Sun, Jul 3 2011,1100,1215,2.1,1062,1.5,2277,1.8
Sun, Jul 3 2011,1200,1842,1.2,1486,1.1,3328,1.2
Sun, Jul 3 2011,1300,2354,1.2,1850,1.2,4204,1.2
Sun, Jul 3 2011,1400,2712,0.6,1981,1.3,4693,0.9
Sun, Jul 3 2011,1500,2595,1,1865,0.9,4460,0.9
Sun, Jul 3 2011,1600,2248,0.9,1869,1,4117,1
Sun, Jul 3 2011,1700,2039,1.6,2049,1.5,4088,1.6
Sun, Jul 3 2011,1800,1894,2.2,2382,1.3,4276,1.7
Sun, Jul 3 2011,1900,1881,2.3,2550,1.7,4431,2
Sun, Jul 3 2011,2000,1682,1.8,2286,2,3968,1.9
Sun, Jul 3 2011,2100,1376,1.9,1829,1.6,3205,1.7
Sun, Jul 3 2011,2200,1065,1.7,1439,1.7,2504,1.7
Sun, Jul 3 2011,2300,778,2.1,923,1,1701,1.5
Sun, Jul 3 2011,2400,467,1.5,462,1.9,929,1.7
Mon, Jul 4 2011,100,257,6.2,240,3.8,497,5
Mon, Jul 4 2011,200,113,4.4,122,8.2,235,6.4
Mon, Jul 4 2011,300,53,15.1,65,12.3,118,13.6
Mon, Jul 4 2011,400,38,15.8,55,16.4,93,16.1
Mon, Jul 4 2011,500,70,20,140,10,210,13.3
Mon, Jul 4 2011,600,212,14.6,325,4.3,537,8.4
Mon, Jul 4 2011,700,702,10,779,5.8,1481,7.8
Mon, Jul 4 2011,800,2660,4.9,2221,2.9,4881,4
Mon, Jul 4 2011,900,3706,4.5,3025,2.9,6731,3.8
Mon, Jul 4 2011,1000,2475,6.3,1983,5.7,4458,6.1
Mon, Jul 4 2011,1100,1838,7.7,1669,8.6,3507,8.2
Mon, Jul 4 2011,1200,1997,8.1,1635,10.3,3632,9.1
Mon, Jul 4 2011,1300,1912,7.9,1744,7.7,3656,7.9
Mon, Jul 4 2011,1400,1920,7,1813,6.9,3733,7
Mon, Jul 4 2011,1500,1911,7.9,1832,8,3743,8
Mon, Jul 4 2011,1600,1982,6.3,2217,7.7,4199,7
Mon, Jul 4 2011,1700,2554,3.5,2990,4.6,5544,4.1
Mon, Jul 4 2011,1800,3234,2.3,3580,3,6814,2.7
Mon, Jul 4 2011,1900,2627,1.8,2473,3.1,5100,2.4
Mon, Jul 4 2011,2000,1570,2,1580,2.7,3150,2.3
Mon, Jul 4 2011,2100,1058,2.1,1114,2.9,2172,2.5
Mon, Jul 4 2011,2200,851,2.4,873,2.6,1724,2.5
Mon, Jul 4 2011,2300,623,2.7,577,2.9,1200,2.8
Mon, Jul 4 2011,2400,371,4,317,6.9,688,5.4
Tue, Jul 5 2011,100,211,10.9,178,7.9,389,9.5
Tue, Jul 5 2011,200,69,7.2,104,20.2,173,15
Tue, Jul 5 2011,300,69,27.5,58,19,127,23.6
Tue, Jul 5 2011,400,53,24.5,69,26.1,122,25.4
Tue, Jul 5 2011,500,85,28.2,161,9.3,246,15.9
Tue, Jul 5 2011,600,215,21.4,276,11.2,491,15.7
Tue, Jul 5 2011,700,647,14.2,778,7.2,1425,10.4
Tue, Jul 5 2011,800,2676,5,2189,3.5,4865,4.3
